date,open,high,low,close,volume
2026-04-06,100.94,100.94,99.9,100.09,55178
2026-04-07,100.2,100.28,99.6,99.92,53663
2026-04-08,100.0,100.21,99.84,100.05,59252
2026-04-09,100.05,100.43,99.75,100.01,42165
2026-04-10,100.25,100.26,99.85,100.04,67238
2026-04-13,100.04,100.21,99.8,99.8,63751
2026-04-14,100.14,100.18,99.82,100.0,42689
