date,open,high,low,close,volume
2026-04-06,83.2,83.85,83.18,83.85,6037
2026-04-07,83.85,83.85,83.0,83.04,3524
2026-04-08,82.82,84.2,82.82,84.0,15989
2026-04-09,83.57,84.05,83.24,83.9,5319
2026-04-10,83.5,83.98,82.76,83.11,7868
2026-04-13,83.4,83.91,83.11,83.2,10713
2026-04-14,83.53,84.0,83.21,84.0,11926
