date,open,high,low,close,volume
2026-04-06,109.89,110.16,109.11,109.51,154774
2026-04-07,109.62,109.7,108.66,108.97,169902
2026-04-08,109.4,109.82,109.2,109.75,122688
2026-04-09,109.8,110.47,109.8,110.47,97544
2026-04-10,110.47,111.6,110.45,111.53,129770
2026-04-13,111.54,111.8,111.0,111.72,129406
2026-04-14,111.49,111.7,111.07,111.09,165122
