date,open,high,low,close,volume
2026-04-06,76.95,77.31,76.45,76.97,67876
2026-04-07,77.0,77.49,76.32,76.32,56392
2026-04-08,76.6,77.32,76.38,76.38,62290
2026-04-09,76.97,76.97,76.19,76.31,54094
2026-04-10,76.66,78.27,76.39,78.12,74516
2026-04-13,78.1,78.1,76.83,76.83,58991
2026-04-14,77.11,77.31,76.69,76.72,48274
