date,open,high,low,close,volume
2026-04-06,139.77,141.78,139.1,140.9,10999
2026-04-07,141.75,141.8,140.77,141.75,4241
2026-04-08,141.79,142.84,140.89,141.01,9346
2026-04-09,141.75,141.75,140.43,141.0,6905
2026-04-10,140.2,141.8,140.2,141.8,3828
2026-04-13,141.49,141.69,140.87,141.02,3645
2026-04-14,141.09,142.0,140.78,141.44,56035
