date,open,high,low,close,volume
2026-04-06,6.8,6.82,6.78,6.78,207640
2026-04-07,6.8,6.81,6.76,6.77,300431
2026-04-08,6.8,6.81,6.78,6.8,208332
2026-04-09,6.8,6.81,6.78,6.79,127368
2026-04-10,6.8,6.81,6.79,6.81,291783
2026-04-13,6.81,6.81,6.78,6.81,158731
2026-04-14,6.78,6.81,6.78,6.8,205284
