date,open,high,low,close,volume
2026-04-06,65.64,66.25,65.5,65.89,36604
2026-04-07,65.89,66.23,64.88,65.3,33382
2026-04-08,65.43,65.65,65.23,65.62,22232
2026-04-09,65.62,65.75,65.31,65.47,25416
2026-04-10,65.36,66.41,65.36,65.9,29246
2026-04-13,66.05,66.88,65.68,66.3,38618
2026-04-14,66.25,66.3,65.94,66.3,17296
