date,open,high,low,close,volume
2026-04-06,85.5,85.79,85.01,85.15,16647
2026-04-07,85.23,85.57,84.94,85.08,15845
2026-04-08,85.08,85.59,85.08,85.5,14227
2026-04-09,85.5,85.75,85.0,85.6,10839
2026-04-10,85.6,86.09,85.58,85.98,14433
2026-04-13,85.98,86.0,85.3,85.96,17372
2026-04-14,85.83,86.6,85.4,86.6,34100
