date,open,high,low,close,volume
2026-04-06,8.04,8.05,8.0,8.02,876136
2026-04-07,8.05,8.06,8.0,8.01,569381
2026-04-08,8.03,8.05,8.0,8.03,645637
2026-04-09,8.04,8.06,8.03,8.05,995902
2026-04-10,8.07,8.14,8.05,8.12,910879
2026-04-13,8.15,8.15,8.11,8.11,1086988
2026-04-14,8.02,8.03,7.98,8.0,1240547
