date,open,high,low,close,volume
2026-04-06,84.0022,84.0022,83.308,83.4667,52624
2026-04-07,83.5659,83.6948,83.308,83.4964,21953
2026-04-08,83.427,83.6551,83.2088,83.4568,40760
2026-04-09,83.4667,83.5262,83.189,83.2088,30321
2026-04-10,83.3179,84.2998,83.1493,84.27,44502
2026-04-13,84.0,84.05,83.25,83.3,37179
2026-04-14,83.49,83.56,82.74,83.1,35768
