date,open,high,low,close,volume
2026-03-09,11.29,11.37,11.22,11.31,18005
2026-03-10,11.5,11.51,11.27,11.28,10974
2026-03-11,11.38,11.42,11.11,11.11,22602
2026-03-12,11.11,11.4,11.09,11.19,22854
2026-03-13,11.31,11.39,11.09,11.09,9645
2026-03-16,11.09,11.3,11.09,11.26,15741
2026-03-17,11.26,11.32,11.14,11.14,9357
