date,open,high,low,close,volume
2026-04-06,122.2,123.19,122.15,123.12,16439
2026-04-07,123.2,124.78,122.79,124.11,14862
2026-04-08,124.11,126.07,124.11,124.18,14946
2026-04-09,125.45,125.45,124.31,124.64,8842
2026-04-10,125.0,125.25,123.5,124.57,18793
2026-04-13,124.79,125.0,123.1,124.99,17504
2026-04-14,125.0,125.0,123.35,123.93,14389
