date,open,high,low,close,volume
2026-04-06,108.99,109.0,108.01,108.46,64708
2026-04-07,108.46,108.54,108.01,108.29,41053
2026-04-08,108.61,109.17,108.36,108.76,56589
2026-04-09,109.17,109.24,108.5,108.89,58810
2026-04-10,108.89,110.17,108.89,109.85,43398
2026-04-13,109.85,109.99,107.62,108.54,200486
2026-04-14,108.75,109.17,108.65,109.09,47153
