date,open,high,low,close,volume
2026-04-06,6.65,6.65,6.65,6.65,0
2026-04-07,6.65,6.65,6.65,6.65,0
2026-04-08,6.65,6.65,6.65,6.65,0
2026-04-09,6.65,6.65,6.65,6.65,0
2026-04-10,6.65,6.65,6.65,6.65,0
2026-04-13,6.65,6.65,6.65,6.65,0
2026-04-14,6.65,6.65,6.65,6.65,0
