date,open,high,low,close,volume
2026-04-06,70.34,71.99,70.15,71.39,103519
2026-04-07,71.1,71.81,70.35,70.35,86832
2026-04-08,70.65,71.46,70.65,71.4,82472
2026-04-09,71.0,71.4,70.47,70.47,56741
2026-04-10,70.79,72.33,70.71,72.33,102606
2026-04-13,71.92,72.05,71.61,71.88,58932
2026-04-14,71.7,72.0,71.13,71.5,63423
