date,open,high,low,close,volume
2026-04-06,8.56,8.56,8.46,8.48,1527575
2026-04-07,8.49,8.49,8.44,8.45,1205022
2026-04-08,8.48,8.48,8.39,8.4,2340771
2026-04-09,8.46,8.46,8.23,8.3,5043425
2026-04-10,8.32,8.34,8.28,8.34,2222499
2026-04-13,8.33,8.36,8.29,8.36,1449070
2026-04-14,8.37,8.39,8.35,8.37,1516665
