date,open,high,low,close,volume
2026-04-06,38.9509,39.287,38.9509,39.2475,11321
2026-04-07,39.0498,39.1981,38.852,39.0498,6913
2026-04-08,39.0498,39.0695,38.9311,39.03,7641
2026-04-09,39.37,39.8,38.85,38.85,25003
2026-04-10,38.8,39.1,38.8,39.01,10090
2026-04-13,39.11,39.45,39.02,39.13,13053
2026-04-14,39.14,39.55,39.09,39.18,10473
