date,open,high,low,close,volume
2026-04-06,91.65,91.83,91.38,91.5,239324
2026-04-07,91.65,91.69,91.4,91.49,178575
2026-04-08,91.65,92.24,91.62,91.8,224127
2026-04-09,91.85,91.85,91.51,91.7,205400
2026-04-10,91.81,91.94,91.19,91.73,258059
2026-04-13,91.9,91.98,91.69,91.78,256547
2026-04-14,91.9,91.91,91.7,91.78,169386
