date,open,high,low,close,volume
2026-04-06,91.2,91.44,90.93,91.25,85993
2026-04-07,91.25,91.25,90.59,90.61,56605
2026-04-08,90.75,91.66,90.75,91.66,94847
2026-04-09,91.66,91.66,91.12,91.2,76631
2026-04-10,91.31,91.94,91.31,91.64,97321
2026-04-13,91.66,91.77,91.08,91.27,89091
2026-04-14,91.54,91.76,91.3,91.5,66439
