date,open,high,low,close,volume
2026-04-06,105.4,105.73,105.11,105.48,140389
2026-04-07,105.59,105.67,105.31,105.67,129622
2026-04-08,105.67,105.73,105.48,105.48,124772
2026-04-09,105.75,105.75,105.14,105.7,126659
2026-04-10,105.79,106.0,105.58,105.99,151016
2026-04-13,106.24,106.41,105.77,106.25,166023
2026-04-14,106.54,106.65,106.01,106.25,161891
