date,open,high,low,close,volume
2026-04-06,94.26,94.89,93.7,93.85,43000
2026-04-07,94.13,94.24,93.76,93.87,24604
2026-04-08,93.94,94.4,93.87,94.3,26824
2026-04-09,94.3,94.58,94.0,94.0,25675
2026-04-10,94.29,94.38,93.72,94.11,35659
2026-04-13,94.11,94.3,93.8,94.04,30010
2026-04-14,94.23,94.3,93.95,94.2,19810
